Date,Open,High,Low,Close,Volume,Adj Close
2008-06-04,5.73,5.73,5.25,5.50,1043500,5.14
2008-06-03,6.00,6.05,5.29,5.74,114200,5.36
2008-06-02,5.89,5.95,4.95,5.95,150300,5.56
2008-05-30,6.20,6.40,6.15,6.33,880300,5.92
2008-05-29,7.22,7.22,6.11,6.12,46800,5.72
2008-05-28,7.22,7.32,7.20,7.32,4134800,6.84
2008-05-27,7.40,7.40,7.40,7.40,000,6.92
2008-05-23,7.40,7.40,7.40,7.40,200,6.92
2008-05-22,7.32,7.35,7.25,7.35,800,6.87
2008-05-21,7.49,7.49,7.49,7.49,000,7.00
2008-05-20,7.49,7.49,7.49,7.49,000,7.00
2008-05-19,7.49,7.49,7.49,7.49,000,7.00
2008-05-16,7.49,7.49,7.49,7.49,000,7.00
2008-05-15,7.49,7.49,7.49,7.49,1000,7.00
2008-05-14,7.42,7.42,7.42,7.42,000,6.93
2008-05-13,7.42,7.42,7.42,7.42,000,6.93
2008-05-12,7.42,7.42,7.42,7.42,200,6.93
2008-05-09,7.38,7.38,7.38,7.38,000,6.90
2008-05-08,7.38,7.38,7.38,7.38,000,6.90
2008-05-07,7.38,7.38,7.38,7.38,000,6.90
2008-05-06,7.38,7.38,7.38,7.38,000,6.90
2008-05-05,7.38,7.38,7.38,7.38,000,6.90
2008-05-02,7.38,7.38,7.38,7.38,200,6.90
2008-05-01,7.42,7.42,7.32,7.32,600,6.84
2008-04-30,7.42,7.42,7.42,7.42,100,6.93
2008-04-29,7.50,7.50,7.50,7.50,400,7.01
2008-04-28,7.50,7.50,7.50,7.50,000,7.01
2008-04-25,7.40,7.50,7.40,7.50,400,7.01
2008-04-24,7.38,7.38,7.38,7.38,100,6.90
2008-04-23,7.35,7.35,7.35,7.35,17600,6.87
2008-04-22,7.36,7.36,7.36,7.36,1000,6.88
2008-04-21,7.35,7.35,7.35,7.35,400,6.87
2008-04-18,7.35,7.35,7.35,7.35,100,6.87
2008-04-17,7.35,7.35,7.35,7.35,200,6.87
2008-04-16,7.35,7.35,7.35,7.35,000,6.87
2008-04-15,7.40,7.41,7.35,7.35,2000,6.87
2008-04-14,7.40,7.40,7.40,7.40,3000,6.92
2008-04-11,7.53,7.53,7.53,7.53,20000,7.04
2008-04-10,7.48,7.48,7.48,7.48,200,6.99
2008-04-09,7.45,7.53,7.40,7.53,18400,7.04
2008-04-08,7.53,7.53,7.53,7.53,000,7.04
2008-04-07,7.53,7.53,7.53,7.53,000,7.04
2008-04-04,7.55,7.55,7.53,7.53,8000,7.04
2008-04-03,7.60,7.65,7.55,7.55,1100,7.06
2008-04-02,7.52,7.52,7.52,7.52,000,7.03
2008-04-01,7.52,7.52,7.52,7.52,000,7.03
2008-03-31,7.52,7.52,7.52,7.52,100,7.03
2008-03-28,7.50,7.50,7.50,7.50,100,7.01
2008-03-27,7.49,7.49,7.49,7.49,000,7.00
2008-03-26,7.49,7.49,7.49,7.49,000,7.00
